鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-2F,19.5,住,Unnamed: 5,Unnamed: 6,1060601,土地13建物1車位1,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,156.19,3,2,2.1,有,無,13110000,98844,坡道平面,37.72,1400000,Unnamed: 26,RPQNMLSLKIMFFAO66CB,國泰禾,Unnamed: 29,來源資料夾
新竹市,車位,新竹市新竹市忠孝路49巷B棟6樓,31.25,其他,,,1051205.0,土地0建物0車位2,,13.0,其他,住家用,鋼筋混凝土造,,242.11,0.0,0.0,0.0,有,無,3200000.0,,坡道平面,74.18,3200000.0,,RPQNMLOKLHMFFAO98EB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路四段286號5樓之1,29.63,住,,,1040310.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.3,4.0,2.0,2.0,有,無,9500000.0,51857.0,坡道平面,0.28,1150000.0,,RPVOMLNLLHMFFAO76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市八德路19巷及公園路82巷口B棟10樓,28.68,其他,,,1051226.0,土地1建物1車位2,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.04,3.0,2.0,2.0,有,無,12670000.0,66995.0,坡道平面,56.52,2050000.0,,RPPNMLTKMHMFFAO66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市忠孝路49巷A棟4樓,33.42,其他,,,1040509.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,,218.74,4.0,0.0,2.0,有,無,15380000.0,78169.0,坡道平面,36.06,1100000.0,,RPPQMLKLMHMFFAO88DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-3F,19.5,住,,,1060602.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13190000.0,100363.0,坡道平面,37.72,1300000.0,,RPRNMLSLKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-4F,19.5,住,,,1060625.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13280000.0,100279.0,坡道平面,37.72,1400000.0,,RPSNMLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-5F,19.5,住,,,1060622.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13520000.0,102304.0,坡道平面,37.72,1400000.0,,RPTNMLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-6F,19.5,住,,,1060610.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13610000.0,103064.0,坡道平面,37.72,1400000.0,,RPUNMLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-7F,19.5,住,,,1060621.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13630000.0,104077.0,坡道平面,37.72,1300000.0,,RPVNMLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-8F,19.5,住,,,1060606.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13670000.0,104415.0,坡道平面,37.72,1300000.0,,RPWNMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-2F,19.5,住,,,1060610.0,土地13建物1車位1,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12420000.0,93422.0,坡道平面,37.72,1300000.0,,RPXNMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-3F,19.5,住,,,1060614.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12520000.0,93842.0,坡道平面,37.72,1350000.0,,RPOOMLSLKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-4F,19.5,住,,,1060611.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12470000.0,93842.0,坡道平面,37.72,1300000.0,,RPPOMLSLKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-5F,19.5,住,,,1061104.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13100000.0,99135.0,坡道平面,37.72,1300000.0,,RPQOMLSLKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-6F,19.5,住,,,1060610.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12890000.0,96530.0,坡道平面,37.72,1400000.0,,RPROMLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-7F,19.5,住,,,1060612.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12900000.0,97454.0,坡道平面,37.72,1300000.0,,RPSOMLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-8F,19.5,住,,,1060610.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13010000.0,98379.0,坡道平面,37.72,1300000.0,,RPTOMLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-9F,19.5,住,,,1060611.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13220000.0,99303.0,坡道平面,37.72,1400000.0,,RPUOMLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-10F,19.5,住,,,1060617.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13750000.0,103755.0,坡道平面,37.72,1400000.0,,RPVOMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-11F,19.5,住,,,1060608.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13850000.0,104595.0,坡道平面,37.72,1400000.0,,RPWOMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-12F,19.5,住,,,1060609.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13450000.0,102075.0,坡道平面,37.72,1300000.0,,RPXOMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-13F,19.5,住,,,1060731.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14070000.0,106444.0,坡道平面,37.72,1400000.0,,RPOPMLSLKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-14F,19.5,住,,,1060608.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14180000.0,107368.0,坡道平面,37.72,1400000.0,,RPPPMLSLKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-15F,19.5,住,,,1060717.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14280000.0,108208.0,坡道平面,37.72,1400000.0,,RPQPMLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-17F,19.5,住,,,1060731.0,土地13建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14400000.0,110056.0,坡道平面,37.72,1300000.0,,RPSPMLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-18F,19.5,住,,,1060805.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14610000.0,110980.0,坡道平面,37.72,1400000.0,,RPTPMLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A8-19F,19.5,住,,,1060608.0,土地13建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14620000.0,111905.0,坡道平面,37.72,1300000.0,,RPUPMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-3F,19.5,住,,,1060607.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13120000.0,98463.0,坡道平面,37.72,1400000.0,,RPVPMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-4F,19.5,住,,,1060611.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12470000.0,93842.0,坡道平面,37.72,1300000.0,,RPXPMLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-5F,19.5,住,,,1060617.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,12680000.0,95606.0,坡道平面,37.72,1300000.0,,RPOQMLSLKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-6F,19.5,住,,,1060611.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13190000.0,99891.0,坡道平面,37.72,1300000.0,,RPPQMLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-7F,19.5,住,,,1060924.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13370000.0,100983.0,坡道平面,37.72,1350000.0,,RPQQMLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-8F,19.5,住,,,1060617.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13110000.0,98379.0,坡道平面,37.72,1400000.0,,RPRQMLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-9F,19.5,住,,,1060610.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13530000.0,102747.0,坡道平面,37.72,1300000.0,,RPSQMLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-10F,19.5,住,,,1060609.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13650000.0,103755.0,坡道平面,37.72,1300000.0,,RPTQMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-11F,19.5,住,,,1060624.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,13750000.0,104595.0,坡道平面,37.72,1300000.0,,RPUQMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-13F,19.5,住,,,1060818.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14070000.0,106444.0,坡道平面,37.72,1400000.0,,RPVQMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-14F,19.5,住,,,1060815.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14180000.0,107368.0,坡道平面,37.72,1400000.0,,RPWQMLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-15F,19.5,住,,,1060910.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14290000.0,108292.0,坡道平面,37.72,1400000.0,,RPXQMLSLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-16F,19.5,住,,,1061007.0,土地13建物1車位1,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14270000.0,108964.0,坡道平面,37.72,1300000.0,,RPORMLSLKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B8-17F,19.5,住,,,1061010.0,土地13建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.75,3.0,2.0,2.0,有,無,14480000.0,109888.0,坡道平面,37.72,1400000.0,,RPPRMLSLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-9F,19.5,住,,,1060625.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13890000.0,105428.0,坡道平面,37.72,1400000.0,,RPPSMLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-10F,19.5,住,,,1060623.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13990000.0,106694.0,坡道平面,37.72,1350000.0,,RPQSMLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-11F,19.5,住,,,1060628.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14160000.0,107707.0,坡道平面,37.72,1400000.0,,RPRSMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-12F,19.5,住,,,1060606.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14160000.0,108551.0,坡道平面,37.72,1300000.0,,RPSSMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-13F,19.5,住,,,1060923.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14250000.0,109310.0,坡道平面,37.72,1300000.0,,RPTSMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-14F,19.5,住,,,1061112.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14460000.0,110239.0,坡道平面,37.72,1400000.0,,RPUSMLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-15F,19.5,住,,,1061029.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14360000.0,111083.0,坡道平面,37.72,1200000.0,,RPVSMLSLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-18F,19.5,住,,,1061020.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14990000.0,113868.0,坡道平面,37.72,1500000.0,,RPWSMLSLKIMFFAO77CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-19F,19.5,住,,,1060801.0,土地13建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14900000.0,114797.0,坡道平面,37.72,1300000.0,,RPXSMLSLKIMFFAO87CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-20F,19.5,住,,,1061125.0,土地13建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,15200000.0,115641.0,坡道平面,37.72,1500000.0,,RPOTMLSLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-21F,19.5,住,,,1060618.0,土地13建物1車位1,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14720000.0,113278.0,坡道平面,37.72,1300000.0,,RPPTMLSLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-3F,19.5,住,,,1060622.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,12800000.0,97071.0,坡道平面,37.72,1300000.0,,RPQTMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-4F,19.5,住,,,1060618.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13190000.0,100363.0,坡道平面,37.72,1300000.0,,RPSTMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-5F,19.5,住,,,1060610.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13090000.0,98675.0,坡道平面,37.72,1400000.0,,RPTTMLSLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-6F,19.5,住,,,1060621.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13090000.0,99519.0,坡道平面,37.72,1300000.0,,RPUTMLSLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-7F,19.5,住,,,1061110.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13730000.0,104077.0,坡道平面,37.72,1400000.0,,RPWTMLSLKIMFFAO87CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-8F,19.5,住,,,1060616.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13730000.0,104921.0,坡道平面,37.72,1300000.0,,RPXTMLSLKIMFFAO97CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-9F,19.5,住,,,1060610.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13840000.0,105850.0,坡道平面,37.72,1300000.0,,RPPUMLSLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-10F,19.5,住,,,1060618.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,13930000.0,106609.0,坡道平面,37.72,1300000.0,,RPQUMLSLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-11F,19.5,住,,,1060825.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14160000.0,107707.0,坡道平面,37.72,1400000.0,,RPRUMLSLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B6-13F,19.5,住,,,1060909.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.19,3.0,2.0,2.0,有,無,14300000.0,109310.0,坡道平面,37.72,1350000.0,,RPTUMLSLKIMFFAO67CB,國泰禾,,106_05
